zip_name,genre,clip_type,subfolder
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/FX/Risers/TWHS_HGE1_RISER_09_145BPM.wav,techno,other,FX
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/FX/Risers/TWHS_HGE1_RISER_08_145BPM_Cm.wav,techno,other,FX
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/FX/Risers/TWHS_HGE1_RISER_01_143BPM.wav,techno,other,FX
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_04_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_08_144BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_06_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_01_143BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_02_143BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_09_144BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_10_144BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_05_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_03_144BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Chant Loops/TWHS_HGE1_CHANTLOOP_07_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases/TWHS_HGE1_VOX_ENERGY_HIGH_145.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases/TWHS_HGE1_VOX_DROP_THE_SOUND_145.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases/TWHS_HGE1_VOX_DANCE_ALL_NIGHT_145.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases/TWHS_HGE1_VOX_FEEL_THE_BASS_145.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases/TWHS_HGE1_VOX_DROP_THE_BEAT_145.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases & Oneshots/TWHS_HGE1_VOX_YEA_LIKE_THAT.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases & Oneshots/TWHS_HGE1_VOX_MOVE_IT.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases & Oneshots/TWHS_HGE1_VOX_YEA.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases & Oneshots/TWHS_HGE1_VOX_MOVE_IT_2.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases & Oneshots/TWHS_HGE1_VOX_WE_MAKE_IT_GO.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases & Oneshots/TWHS_HGE1_VOX_PRUHG.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases & Oneshots/TWHS_HGE1_VOX_INHALEEXHALE.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Phrases & Oneshots/TWHS_HGE1_VOX_BOUNCE_TO_THE_RHYTHM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_2_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_7_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_8_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_5_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_10_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_6_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_3_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_9_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Vocals/Glitch Loops/TWHS_HGE1_VOX_GLITCH_1_145BPM.wav,techno,other,Vocals
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_10_C#.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_01_F.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_06_D#.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_18_E.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_00_B.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_17_F#.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_19_A.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_20_E.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_02_G.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_04_C.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_07_F#.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_05_D#.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_15_A.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_13_F.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_11_G.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_09_A.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_12_C.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_03_D#.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_08_G#.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Rave Stabs/TWHS_HGE1_RAVESTAB_14_A.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_03_145BPM_Em.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_09_142BPM_Em.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_05_145BPM_Gm.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_01_144BPM_Gm.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_12_140BPM_Cm.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_10_142BPM_Em.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_07_142BPM_Em.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_18_140BPM_G#m.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_13_140BPM_Cm.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_16_140BPM_C#m.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_04_145BPM_C#m.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_06_145BPM_D#m.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_17_140BPM_Bm.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_11_140BPM_G#m.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_14_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_02_145BPM_Em.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_20_140BPM_Cm.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_19_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_15_140BPM_Fm.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Synth Shots/TWHS_HGE1_SYNTHSHOT_08_145BPM_Bm.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_02_145BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_10_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_15_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_07_145BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_18_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_12_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_20_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_17_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_05_145BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_08_145BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_06_145BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_14_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_19_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_04_143BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_11_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_16_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_09_145BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_03_143BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_13_140BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Oneshots/Chant One Shots/TWHS_HGE1_CHANT_01_145BPM.wav,techno,oneshot,Melodic Oneshots
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_2_FREEDOM_A_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_5_FINEWINE_F_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_10_SPRING_F_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_6_HAPPYBIRD_G_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_8_BUNKER_D#_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_1_LUSH_E_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_3_ETERNITY_A_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_4_FIRESTORM_D_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_7_BLANKET_A#_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Inspiration Loops/TWHS_HGE1_INSPIRATION_9_FALLOUT_B_145_145.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_07_143BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_01_142BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_05_143BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_08_143BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_06_143BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_09_145BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_02_142BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_03_143BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_04_143BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Granular Loops/TWHS_HGE1_GRANULARLOOP_10_143BPM.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_20_145BPM_Am.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_18_143BPM_C#m.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_22_145BPM_C#m.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_16_142BPM_Dm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_19_145BPM_Gm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_10_140BPM_Bm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_12_142BPM_Dm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_01_144BPM_Em.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_08_145BPM_Em.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_02_144BPM_Em.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_21_145BPM_C#m.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_15_142BPM_Dm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_03_144BPM_Em.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_05_145BPM_D#m.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_25_145BPM_Fm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_14_142BPM_Dm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_13_142BPM_Dm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_17_142BPM_Dm.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_11_145BPM_D#m.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_09_145BPM_Em.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_04_144BPM_Em.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_07_145BPM_Em.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_23_142BPM_Em.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_06_145BPM_D#m.wav,techno,loop,Melodic Loops
SMALL_SAMPLES/techno_TWHS - Hard Groove Essentials (Vol. 1)/Melodic Loops/Synth Loops/TWHS_HGE1_SYNTHLOOP_24_142BPM_Em.wav,techno,loop,Melodic Loops
